attrition,gender,birthday,age,staff_category,stock_options,job_title,hire_date,performance_rating,employee_satisfaction,last_promotion_date,recent_salary,prior_salary,last_raise,commute_distance,percent_travel,marital_status,education,employee_id
No,male,09-12-1965,53,Salaried,Not Eligible,Financial Analysis Manager,28-10-2011,A,46,14-02-2014,96752,91275,5477,37,10,Married,PhD,2001471761
No,male,15-06-1964,55,Salaried,Not Eligible,Organizational Psychologist,16-05-2017,A,47,19-11-2014,180391,163991,16400,26,99,Single,Bachelors Degree,2001471762
No,female,01-08-1973,45,Salaried,Not Eligible,Supervisor 2 Accounting,05-01-2009,B,95,06-05-2016,129502,123335,6167,15,69,Married,Some College,2001471763
Yes,male,21-04-1982,37,Hourly,Not Eligible,Molding Operator Vacuum,02-07-2015,B,50,11-09-2017,75367,70436,4931,2,86,Married,Some College,2001471764
No,male,01-11-1960,58,Salaried,Eligible,Physician Neurosurgeon,09-05-2008,C,45,17-03-2017,195990,195990,0,29,13,Married,Graduate Degree,2001471765
No,female,16-02-1969,50,Salaried,Not Eligible,Office Supervisor,26-04-2013,A,60,12-07-2014,61302,56761,4541,26,37,Single,Some College,2001471766
Yes,female,30-08-1972,46,Salaried,Not Eligible,Sales Estimator,15-11-2008,A,42,13-03-2016,60724,60724,0,23,71,Married,Graduate Degree,2001471767
No,female,22-02-1983,36,Hourly,Not Eligible,Nursing Assistant Certified,23-09-2016,B,76,17-08-2016,166499,151362,15137,10,37,Married,PhD,2001471768
Yes,male,24-11-1959,59,Salaried,Eligible,Banking Finance Sales Representative,15-01-2016,D,74,22-09-2017,68006,60719,7287,42,35,Single,Graduate Degree,2001471769
Yes,female,23-09-1964,54,Salaried,Not Eligible,Machine Shop Machinist,18-11-2008,C,46,06-06-2017,140179,122964,17215,2,65,Married,Graduate Degree,2001471770
No,female,05-07-1978,40,Salaried,Not Eligible,Automobile Estimator,31-01-2007,C,99,03-10-2015,107300,98440,8860,45,66,Married,Some College,2001471771
Yes,male,16-03-1974,45,Hourly,Eligible,Acquisitions Librarian,04-01-2011,A,98,26-10-2014,94395,85040,9355,23,27,Single,Graduate Degree,2001471772
No,male,21-04-1965,54,Hourly,Not Eligible,Audiovisual Repairer,27-02-2012,C,45,10-05-2018,169958,157368,12590,37,65,Married,PhD,2001471773
No,female,05-04-1960,59,Salaried,Not Eligible,Numerical Control Machine Operator,08-07-2006,B,43,19-08-2015,90787,80342,10445,35,60,Single,Bachelors Degree,2001471774
No,female,17-09-1960,58,Salaried,Not Eligible,Technician Air Conditioning,04-11-2008,B,59,16-07-2015,199910,194087,5823,16,54,Married,PhD,2001471775
Yes,female,10-05-1973,46,Salaried,Not Eligible,Mechanic Head,13-09-2009,D,38,11-02-2016,71237,65960,5277,45,13,Married,PhD,2001471776
Yes,male,06-12-1970,48,Hourly,Not Eligible,Information Systems Librarian,17-06-2008,C,36,23-10-2016,177437,168987,8450,5,54,Married,PhD,2001471777
No,female,26-08-1982,36,Salaried,Eligible,Technologist Chief,07-06-2004,B,68,07-01-2017,82863,82863,0,32,14,Married,Graduate Degree,2001471778
No,female,16-02-1960,59,Hourly,Not Eligible,Manager Medical Services,16-02-2011,A,92,19-12-2014,169603,163079,6524,14,59,Single,PhD,2001471779
No,male,29-11-1965,53,Salaried,Not Eligible,Periodontist,01-11-2008,D,65,16-08-2014,79648,78859,789,3,70,Married,Bachelors Degree,2001471780
No,male,21-03-1982,37,Salaried,Not Eligible,Supervisor Labor Relations,15-04-2005,A,73,29-01-2017,83284,80858,2426,19,52,Married,PhD,2001471781
Yes,female,04-01-1972,47,Hourly,Not Eligible,Repairer Electrical Instrument,26-07-2007,D,49,11-02-2018,75002,66966,8036,20,70,Married,PhD,2001471782
No,female,04-01-1979,40,Salaried,Not Eligible,Checkroom Attendant,22-06-2011,A,61,20-09-2013,160474,142012,18462,3,31,Single,Some College,2001471783
Yes,male,24-01-1961,58,Hourly,Eligible,Mechanic Foreman,06-10-2016,D,93,27-04-2016,96079,90640,5439,33,36,Married,PhD,2001471784
No,female,12-07-1980,38,Hourly,Not Eligible,Wastewater Treatment Plant Attendant,13-09-2012,B,94,02-11-2014,173252,173252,0,31,57,Married,Some College,2001471785
Yes,male,08-05-1978,41,Salaried,Not Eligible,Grocery Buyer,25-07-2009,A,96,29-10-2013,95201,84248,10953,44,41,Single,PhD,2001471786
No,male,29-06-1975,43,Hourly,Not Eligible,Bartender,25-01-2010,A,34,08-03-2014,52617,45753,6864,15,31,Single,PhD,2001471787
Yes,male,03-10-1971,47,Salaried,Not Eligible,Computer Methods Engineer,08-07-2008,D,96,31-12-2017,126550,122864,3686,5,96,Single,Graduate Degree,2001471788
No,male,19-12-1968,50,Hourly,Not Eligible,Optical Dispensing Optician,16-06-2017,A,88,21-02-2015,128047,111345,16702,28,99,Married,Graduate Degree,2001471789
No,female,05-08-1962,56,Hourly,Not Eligible,Mental Retardation Aide,28-06-2015,B,36,30-08-2015,190847,180044,10803,22,73,Single,Some College,2001471790
No,female,28-02-1972,47,Salaried,Eligible,Analyst Investment,01-09-2011,D,33,01-10-2016,52603,46142,6461,7,46,Married,PhD,2001471791
Yes,male,28-03-1963,56,Salaried,Not Eligible,Product Development Supervisor 2,29-09-2013,D,40,08-05-2015,75668,72064,3604,39,97,Married,Some College,2001471792
No,female,12-06-1969,50,Salaried,Not Eligible,Instructor Flying 1,02-07-2003,C,61,19-02-2014,176521,174773,1748,33,68,Married,Bachelors Degree,2001471793
No,female,23-04-1971,48,Hourly,Not Eligible,Work Study Coordinator,05-11-2014,B,77,15-01-2014,123492,113295,10197,33,95,Married,PhD,2001471794
No,female,07-12-1972,46,Salaried,Not Eligible,Mechanic Electronics,18-07-2010,B,92,09-01-2015,194209,179823,14386,15,86,Married,Bachelors Degree,2001471795
No,male,17-02-1977,42,Salaried,Not Eligible,Operations Research Analyst,21-12-2016,D,64,25-01-2015,152333,152333,0,18,18,Married,PhD,2001471796
No,female,28-02-1968,51,Hourly,Not Eligible,Medical Oral Surgeon,29-07-2006,B,89,14-04-2018,62895,58780,4115,28,91,Single,Some College,2001471797
No,male,16-08-1962,56,Salaried,Not Eligible,Tax Attorney,17-02-2012,C,63,20-12-2017,184796,162101,22695,36,74,Married,Graduate Degree,2001471798
No,male,22-03-1965,54,Salaried,Eligible,Analyst Computer Network,21-01-2005,C,75,15-09-2015,59156,51891,7265,39,90,Married,Bachelors Degree,2001471799
No,female,19-05-1984,35,Salaried,Eligible,Salesperson Driver,01-11-2009,C,76,12-03-2016,113981,102685,11296,6,58,Single,PhD,2001471800
No,male,14-02-1975,44,Salaried,Not Eligible,Credit Manager,17-11-2010,A,47,22-01-2015,115782,108207,7575,37,37,Married,Graduate Degree,2001471801
No,female,13-04-1979,40,Salaried,Not Eligible,Manager Cashiering,27-10-2014,C,71,09-09-2017,88724,80658,8066,45,94,Married,PhD,2001471802
Yes,female,04-07-1965,53,Salaried,Not Eligible,Personnel Supervisor Employee Relations,05-04-2014,A,55,25-10-2014,170677,155160,15517,9,51,Married,PhD,2001471803
No,female,26-05-1983,36,Salaried,Eligible,Agent Special Insurance,28-02-2016,B,53,03-11-2015,71950,62565,9385,42,78,Married,Some College,2001471804
Yes,female,03-09-1975,43,Hourly,Eligible,Officer Compliance,14-11-2015,D,36,20-03-2018,51370,51370,0,27,15,Married,Graduate Degree,2001471805
No,female,04-12-1961,57,Hourly,Eligible,Market Research Supervisor,17-11-2003,A,100,26-12-2013,199644,183159,16485,40,31,Married,Some College,2001471806
Yes,male,22-11-1971,47,Salaried,Not Eligible,Librarian Film or Tape,30-11-2015,A,47,20-06-2017,150880,150880,0,41,71,Single,PhD,2001471807
No,male,21-07-1977,41,Hourly,Not Eligible,Construction Manager Railroad,28-10-2016,C,89,10-10-2017,139856,139856,0,5,89,Married,Bachelors Degree,2001471808
No,male,03-10-1978,40,Salaried,Not Eligible,Rental Dispatcher,11-11-2015,C,50,21-06-2016,51612,51612,0,42,76,Married,PhD,2001471809
Yes,male,03-04-1977,42,Hourly,Not Eligible,Medical Industrial Hygienist,03-07-2014,A,90,04-04-2017,92061,84459,7602,10,91,Single,Bachelors Degree,2001471810
Yes,male,29-07-1983,35,Salaried,Not Eligible,Secretary 2,16-11-2006,D,79,05-05-2014,163817,154544,9273,35,71,Married,Bachelors Degree,2001471811
No,female,30-08-1974,44,Hourly,Not Eligible,R&D Manager 1,23-11-2012,C,65,16-06-2013,129895,118086,11809,41,20,Married,Bachelors Degree,2001471812
Yes,male,26-02-1968,51,Hourly,Not Eligible,Special Needs Evaluator,28-08-2015,A,32,08-05-2015,158059,154959,3100,14,80,Married,PhD,2001471813
No,male,01-02-1984,35,Salaried,Not Eligible,Food Services Supervisor,13-03-2012,D,65,25-09-2017,84993,73906,11087,29,93,Single,Graduate Degree,2001471814
No,male,30-11-1961,57,Hourly,Not Eligible,Mechanic Electronics,24-05-2009,D,92,18-11-2016,107963,106894,1069,34,55,Single,PhD,2001471815
Yes,male,23-10-1959,59,Salaried,Not Eligible,Web Content Administrator,29-12-2010,B,53,08-08-2015,144456,132528,11928,20,19,Married,Some College,2001471816
Yes,female,05-05-1961,58,Salaried,Not Eligible,Planning Manager Long-Range,11-02-2005,A,81,15-03-2014,166406,154079,12327,3,40,Married,PhD,2001471817
Yes,female,26-04-1984,35,Salaried,Not Eligible,Information Systems Operations Manager,19-03-2013,D,58,25-08-2017,196270,180064,16206,30,93,Married,Graduate Degree,2001471818
No,female,08-07-1976,42,Hourly,Not Eligible,Graphic Specialist/Photosetter,03-11-2004,D,97,06-06-2014,159695,145177,14518,36,84,Married,Bachelors Degree,2001471819
No,female,17-12-1979,39,Salaried,Not Eligible,Biomedical Engineering Head,06-04-2011,B,44,07-04-2015,179813,161993,17820,0,86,Married,Bachelors Degree,2001471820
No,female,23-06-1968,50,Hourly,Not Eligible,Medical Physician Assistant,06-02-2008,C,45,15-01-2017,79044,71858,7186,39,20,Single,PhD,2001471821
Yes,male,27-01-1966,53,Salaried,Not Eligible,Traffic Manager,05-07-2005,B,30,05-06-2017,76442,76442,0,5,53,Married,PhD,2001471822
Yes,male,03-02-1983,36,Salaried,Not Eligible,Molder Foundry,18-02-2004,D,100,01-01-2015,85923,79558,6365,42,27,Single,Some College,2001471823
No,female,22-09-1965,53,Salaried,Not Eligible,News Reporter,13-03-2006,A,60,19-02-2014,79382,73501,5881,45,71,Married,PhD,2001471824
Yes,male,12-10-1968,50,Hourly,Not Eligible,Sales Training Representative,28-06-2009,A,46,07-01-2014,96774,90442,6332,45,94,Married,PhD,2001471825
No,female,29-07-1976,42,Salaried,Not Eligible,Surveyor Field Supervisor,02-06-2011,C,48,02-08-2016,128233,114493,13740,15,62,Married,Graduate Degree,2001471826
No,male,04-05-1975,44,Salaried,Not Eligible,Nursing Director,12-08-2010,C,100,26-07-2015,169696,169696,0,26,29,Single,Some College,2001471827
No,female,12-02-1973,46,Hourly,Eligible,Head of Housekeeping,21-06-2011,D,71,04-01-2014,190938,170480,20458,8,18,Married,Some College,2001471828
Yes,male,01-05-1960,59,Salaried,Not Eligible,Furniture Repairer,28-08-2014,B,89,21-06-2013,196331,190612,5719,17,89,Married,Graduate Degree,2001471829
No,male,01-03-1979,40,Salaried,Not Eligible,Medical Sterilizer,18-08-2004,A,58,22-04-2018,172775,161471,11304,28,68,Married,Some College,2001471830
No,male,01-10-1973,45,Salaried,Eligible,Office Equipment Sales Representative,30-09-2009,A,98,17-07-2017,177692,157249,20443,34,19,Single,Bachelors Degree,2001471831
Yes,male,26-11-1967,51,Salaried,Not Eligible,News Correspondent,04-02-2009,B,89,10-11-2017,177249,161135,16114,7,41,Married,PhD,2001471832
No,male,29-06-1960,58,Hourly,Eligible,Credit & Collection Clerk,07-04-2004,B,81,26-07-2013,125915,115518,10397,18,41,Married,PhD,2001471833
No,male,20-03-1969,50,Salaried,Not Eligible,Business Administration Manager,03-11-2015,C,31,09-06-2014,87820,87820,0,3,46,Married,PhD,2001471834
No,female,04-10-1958,60,Salaried,Not Eligible,Branch Office Supervisor,25-07-2015,B,39,07-05-2017,183594,159646,23948,5,69,Single,Some College,2001471835
Yes,male,27-10-1975,43,Salaried,Not Eligible,Credit Authorizer,04-09-2014,A,82,28-05-2016,186727,171309,15418,33,83,Married,Graduate Degree,2001471836
No,male,27-02-1984,35,Hourly,Not Eligible,Clerk Benefits,17-04-2012,C,100,03-12-2016,163655,147436,16219,4,98,Single,PhD,2001471837
No,female,05-08-1965,53,Salaried,Not Eligible,Clerk Travel Reservations,24-05-2016,D,38,17-07-2013,191959,179400,12559,17,99,Married,Some College,2001471838
No,female,15-03-1963,56,Salaried,Not Eligible,Reservation Clerk,30-09-2011,C,98,14-01-2015,100139,98175,1964,17,49,Married,Graduate Degree,2001471839
Yes,male,02-09-1982,36,Hourly,Not Eligible,Supervisor Risk Management,16-02-2016,D,74,28-03-2015,88165,88165,0,26,41,Married,Some College,2001471840
No,female,11-09-1960,58,Salaried,Not Eligible,Installer Cable Television,07-12-2004,A,73,13-02-2018,97123,84454,12669,0,54,Single,Bachelors Degree,2001471841
Yes,male,22-10-1965,53,Hourly,Not Eligible,College/University Business Manager,22-02-2017,C,31,29-07-2016,109961,99964,9997,15,77,Single,Some College,2001471842
Yes,female,01-08-1970,48,Hourly,Not Eligible,IT Operator Peripheral Equipment,24-06-2003,B,53,25-04-2018,197217,184314,12903,23,67,Single,Some College,2001471843
No,female,03-12-1970,48,Hourly,Eligible,Laborer Slaughter,13-07-2010,B,73,02-07-2014,164658,156817,7841,6,70,Married,Graduate Degree,2001471844
Yes,female,28-08-1976,42,Hourly,Not Eligible,Supervisor Hardware Design,20-02-2009,B,56,27-04-2018,69203,65907,3296,3,32,Married,Graduate Degree,2001471845
No,female,20-06-1978,40,Salaried,Not Eligible,Lathe Operator Numerical Control,03-05-2007,D,37,15-09-2015,75581,66299,9282,19,55,Single,Bachelors Degree,2001471846
No,male,05-11-1965,53,Salaried,Not Eligible,Service Order Clerk,15-10-2012,B,44,03-03-2014,126171,126171,0,16,74,Single,Some College,2001471847
No,female,25-08-1968,50,Hourly,Not Eligible,Cephalometric Analyst,13-11-2006,D,57,28-01-2018,87840,86970,870,44,11,Married,Some College,2001471848
Yes,male,14-08-1966,52,Hourly,Not Eligible,Gerontology Nurse,07-01-2010,A,48,11-09-2014,72566,72566,0,18,56,Single,PhD,2001471849
No,male,03-11-1958,60,Hourly,Not Eligible,Buyer/Purchasing Agent,19-02-2010,B,70,10-07-2016,69481,61487,7994,42,34,Married,PhD,2001471850
No,female,27-06-1977,41,Salaried,Eligible,Transmission Line Engineer,10-08-2011,D,64,20-06-2013,68915,60451,8464,16,23,Married,Graduate Degree,2001471851
No,female,30-01-1966,53,Salaried,Not Eligible,Machine Setup Operator,09-09-2009,B,42,22-07-2014,184302,160262,24040,31,33,Married,Graduate Degree,2001471852
No,male,02-03-1980,39,Salaried,Not Eligible,Research Environmental Manager,08-07-2008,A,32,10-11-2015,93364,87256,6108,29,51,Married,Some College,2001471853
No,male,24-12-1966,52,Hourly,Eligible,Programming Computer Manager,26-09-2005,A,38,03-05-2017,96353,93546,2807,23,12,Single,PhD,2001471854
No,female,27-11-1983,35,Salaried,Not Eligible,Drafter CAD 2,30-09-2006,B,88,21-08-2017,136357,133683,2674,44,71,Married,Bachelors Degree,2001471855
Yes,male,07-07-1965,53,Salaried,Eligible,Designer Package,29-03-2016,C,59,04-03-2015,64456,61976,2480,17,36,Single,Bachelors Degree,2001471856
No,male,29-07-1960,58,Hourly,Not Eligible,Loader and Unloader,12-03-2012,D,48,27-12-2016,199690,199690,0,31,18,Married,PhD,2001471857
Yes,male,06-04-1971,48,Hourly,Eligible,Optical Contact Lens Flashing Puncher,24-03-2014,B,99,12-02-2014,170313,148098,22215,0,90,Married,Graduate Degree,2001471858
Yes,male,07-11-1972,46,Salaried,Not Eligible,Sales Manager 1,22-02-2016,D,75,12-05-2014,167267,167267,0,11,33,Married,Bachelors Degree,2001471859
No,male,21-05-1975,44,Salaried,Not Eligible,Power-Switchboard Operator,08-05-2012,A,59,24-04-2017,152559,142578,9981,30,27,Married,Graduate Degree,2001471860
No,male,05-11-1975,43,Salaried,Not Eligible,Human Resources Clerk,06-08-2005,B,32,14-09-2015,139771,125919,13852,10,92,Married,Bachelors Degree,2001471861
No,female,14-12-1979,39,Salaried,Eligible,Cable Splicer,21-06-2005,D,66,07-03-2014,128971,128971,0,31,27,Single,Bachelors Degree,2001471862
No,female,17-07-1973,45,Hourly,Not Eligible,IT Operator Data Entry,09-07-2017,C,36,22-12-2014,83983,83983,0,14,11,Single,PhD,2001471863
No,female,27-03-1973,46,Salaried,Not Eligible,Oil Laboratory Tester,20-05-2010,D,75,07-08-2013,100706,100706,0,37,100,Married,PhD,2001471864
No,female,02-03-1970,49,Hourly,Not Eligible,Representative Marketing,08-11-2013,A,48,29-07-2016,143868,133211,10657,26,48,Single,Some College,2001471865
Yes,male,28-01-1959,60,Salaried,Not Eligible,Technical Training Coordinator,29-05-2004,C,49,07-03-2015,116735,116735,0,40,33,Married,PhD,2001471866
Yes,male,17-08-1976,42,Salaried,Not Eligible,Medical Nurse Gerontology,17-09-2007,B,74,29-08-2013,176543,176543,0,18,80,Married,PhD,2001471867
No,female,18-02-1960,59,Salaried,Not Eligible,Assembly Line Foreman,12-01-2013,D,87,18-12-2013,197917,192152,5765,20,43,Married,Some College,2001471868
Yes,male,23-10-1964,54,Hourly,Not Eligible,Receiving Clerk,12-02-2017,A,77,01-01-2017,178883,159716,19167,21,83,Married,PhD,2001471869
No,male,30-01-1976,43,Salaried,Not Eligible,Technician Chemical Engineering,01-09-2013,D,85,27-03-2018,74629,74629,0,21,21,Married,Graduate Degree,2001471870
No,male,04-08-1974,44,Hourly,Not Eligible,Staff Nurse,07-12-2004,C,87,18-01-2017,168215,168215,0,3,67,Married,Bachelors Degree,2001471871
Yes,female,26-10-1958,60,Hourly,Not Eligible,Ride Operator,15-09-2014,B,40,13-05-2017,160739,159147,1592,24,93,Married,Graduate Degree,2001471872
No,female,17-01-1976,43,Salaried,Eligible,Mason Cement,29-11-2015,D,57,16-12-2016,146090,146090,0,43,34,Married,Graduate Degree,2001471873
No,male,30-09-1967,51,Hourly,Not Eligible,Data Recovery Planner,25-07-2014,A,92,13-01-2015,179522,167777,11745,42,35,Married,PhD,2001471874
No,male,18-07-1971,47,Salaried,Not Eligible,Animal Hospital Clerk,27-04-2005,C,91,01-08-2013,124544,110215,14329,38,19,Married,PhD,2001471875
No,female,24-12-1963,55,Hourly,Not Eligible,Senior Personnel Clerk,17-01-2006,D,63,15-05-2018,87977,80712,7265,16,44,Single,PhD,2001471876
No,male,09-12-1979,39,Salaried,Not Eligible,Administrator TQM,09-11-2014,B,87,20-09-2014,186155,169231,16924,20,12,Married,Bachelors Degree,2001471877
No,female,06-11-1975,43,Hourly,Not Eligible,Bowling Alley Manager,01-02-2015,C,58,13-08-2016,107306,102196,5110,34,14,Single,Bachelors Degree,2001471878
No,female,21-12-1964,54,Salaried,Eligible,Plant Engineer,28-08-2005,D,36,21-10-2016,107543,94335,13208,33,47,Married,Some College,2001471879
No,female,03-09-1963,55,Salaried,Not Eligible,Paving Laborer,24-03-2005,B,39,12-01-2016,103101,94588,8513,19,22,Married,Bachelors Degree,2001471880
No,male,03-09-1963,55,Salaried,Eligible,Teacher Preschool,11-04-2006,B,100,12-04-2017,169138,156609,12529,13,94,Married,Graduate Degree,2001471881
No,male,27-11-1965,53,Salaried,Eligible,Dining Room Attendant,17-12-2006,A,61,23-10-2014,174871,153395,21476,20,27,Single,Bachelors Degree,2001471882
No,male,23-11-1961,57,Salaried,Not Eligible,Company Doctor,03-02-2012,B,52,29-01-2018,51832,49838,1994,41,36,Single,Some College,2001471883
No,female,02-08-1960,58,Salaried,Eligible,Inserting Machine Operator,05-04-2008,D,47,16-08-2013,74130,74130,0,26,27,Single,Some College,2001471884
No,female,28-12-1967,51,Salaried,Eligible,Cost Clerk,23-03-2007,B,84,04-01-2014,173920,155285,18635,24,22,Single,Bachelors Degree,2001471885
No,male,10-09-1970,48,Salaried,Eligible,Estimator Engineering Cost,06-03-2008,B,56,07-11-2013,146251,143383,2868,6,44,Married,Graduate Degree,2001471886
Yes,male,05-12-1970,48,Salaried,Not Eligible,Clerk Accounts Receivable,04-04-2009,A,69,22-07-2016,160125,153966,6159,2,78,Married,PhD,2001471887
No,female,19-01-1974,45,Salaried,Not Eligible,Supervisor Human Resources,13-06-2016,D,68,09-03-2018,141364,124003,17361,18,38,Married,Graduate Degree,2001471888
No,male,13-04-1967,52,Hourly,Not Eligible,Truck Repairer,02-07-2011,D,41,30-07-2017,131288,120447,10841,11,34,Married,Bachelors Degree,2001471889
Yes,male,21-11-1981,37,Salaried,Not Eligible,Foundry Worker,21-05-2017,C,75,09-04-2014,94477,93541,936,36,81,Married,Bachelors Degree,2001471890
No,male,14-02-1960,59,Salaried,Eligible,Television Technician,28-12-2013,C,88,15-11-2014,162981,152318,10663,23,40,Single,Bachelors Degree,2001471891
Yes,male,06-07-1970,48,Salaried,Not Eligible,Commercial Broadcast Engineer,02-06-2014,A,38,16-08-2014,102514,90720,11794,27,21,Single,Graduate Degree,2001471892
